group	tag	smolt.year	date.M	length.M	date.R	length.R	time.MR	growth	growth.rate
fall	3D9.1C2C4475DA	2009	8/4/2008	68	6/9/2009	105	309	37	0.1197411
fall	3D9.1C2C4475F4	2009	8/7/2008	62	5/26/2009	110	292	48	0.164383562
fall	3D9.1C2C44766A	2009	8/6/2008	73	5/22/2009	113	289	40	0.138408304
fall	3D9.1C2C4477B7	2009	8/7/2008	66	4/28/2009	109	264	43	0.162878788
fall	3D9.1C2C44785B	2009	8/6/2008	81	4/29/2009	96	266	15	0.056390977
fall	3D9.1C2C447950	2009	8/12/2008	71	5/21/2009	104	282	33	0.117021277
fall	3D9.1C2C447A84	2009	8/20/2008	67	5/26/2009	116	279	49	0.17562724
fall	3D9.1C2C448352	2009	8/7/2008	78	4/30/2009	104	266	26	0.097744361
fall	3D9.1C2C4484E2	2009	8/4/2008	70	5/5/2009	103	274	33	0.120437956
fall	3D9.1C2C448947	2009	8/4/2008	76	4/28/2009	108	267	32	0.119850187
fall	3D9.1C2C448E4B	2009	8/4/2008	62	5/7/2009	101	276	39	0.141304348
fall	3D9.1C2C448FCF	2009	8/12/2008	62	5/29/2009	100	290	38	0.131034483
fall	3D9.1C2C44907E	2009	8/6/2008	73	5/11/2009	104	278	31	0.111510791
fall	3D9.1C2C4491F5	2009	8/12/2008	73	5/9/2009	108	270	35	0.12962963
fall	3D9.1C2C449510	2009	8/6/2008	62	5/25/2009	114	292	52	0.178082192
fall	3D9.1C2C449B88	2009	8/5/2008	66	5/6/2009	98	274	32	0.116788321
fall	3D9.1C2C44A1C3	2009	8/4/2008	69	5/4/2009	128	273	59	0.216117216
fall	3D9.1C2C44A1C5	2009	7/29/2008	59	5/15/2009	110	290	51	0.175862069
fall	3D9.1C2C44A1E3	2009	8/12/2008	64	5/15/2009	111	276	47	0.170289855
fall	3D9.1C2C44A395	2009	8/4/2008	66	5/21/2009	105	290	39	0.134482759
fall	3D9.1C2C44ACE1	2009	8/7/2008	71	5/5/2009	104	271	33	0.121771218
fall	3D9.1C2C44AE77	2009	7/29/2008	68	5/24/2009	95	299	27	0.090301003
fall	3D9.1C2C44B8FB	2009	8/5/2008	61	5/5/2009	106	273	45	0.164835165
fall	3D9.1C2C44BA94	2009	8/5/2008	72	5/4/2009	113	272	41	0.150735294
fall	3D9.1C2C44BB4E	2009	8/4/2008	74	4/28/2009	104	267	30	0.112359551
fall	3D9.1C2C44C017	2009	8/7/2008	64	5/13/2009	104	279	40	0.143369176
fall	3D9.1C2C44C1DB	2009	8/12/2008	56	5/27/2009	96	288	40	0.138888889
fall	3D9.1C2C44C362	2009	8/4/2008	74	5/3/2009	106	272	32	0.117647059
fall	3D9.1C2C44C572	2009	8/8/2008	68	5/22/2009	107	287	39	0.135888502
fall	3D9.1C2C44C743	2009	8/13/2008	71	5/27/2009	99	287	28	0.097560976
fall	3D9.1C2C44C84D	2009	8/4/2008	74	5/22/2009	114	291	40	0.137457045
fall	3D9.1C2C44C91A	2009	8/12/2008	60	5/17/2009	112	278	52	0.18705036
fall	3D9.1C2C44DA4C	2009	8/4/2008	81	5/21/2009	111	290	30	0.103448276
fall	3D9.1C2C44E01A	2009	8/20/2008	66	5/6/2009	100	259	34	0.131274131
fall	3D9.1C2C44E6BB	2009	8/4/2008	62	5/27/2009	102	296	40	0.135135135
fall	3D9.1C2C451AA6	2009	7/29/2008	73	5/26/2009	104	301	31	0.102990033
fall	3D9.1C2C4533CF	2009	8/5/2008	64	4/29/2009	107	267	43	0.161048689
fall	3D9.1C2C4541A3	2009	8/4/2008	83	5/2/2009	105	271	22	0.081180812
fall	3D9.1C2C4542CD	2009	7/29/2008	62	5/26/2009	108	301	46	0.15282392
fall	3D9.1C2C454320	2009	8/6/2008	73	5/7/2009	111	274	38	0.138686131
fall	3D9.1C2C454523	2009	8/4/2008	69	5/24/2009	98	293	29	0.098976109
fall	3D9.1C2C45484F	2009	8/12/2008	74	5/19/2009	123	280	49	0.175
fall	3D9.1C2C4548F1	2009	8/6/2008	63	5/24/2009	107	291	44	0.151202749
fall	3D9.1C2C454ABB	2009	8/12/2008	64	5/22/2009	100	283	36	0.127208481
fall	3D9.1C2C454ACA	2009	8/6/2008	73	5/22/2009	117	289	44	0.152249135
fall	3D9.1C2C454B13	2009	8/4/2008	73	5/3/2009	109	272	36	0.132352941
fall	3D9.1C2C454DEC	2009	8/7/2008	63	4/29/2009	105	265	42	0.158490566
fall	3D9.1C2C454EB7	2009	8/6/2008	81	5/5/2009	107	272	26	0.095588235
fall	3D9.1C2C45514F	2009	8/12/2008	67	4/30/2009	97	261	30	0.114942529
fall	3D9.1C2C4551A9	2009	8/6/2008	73	4/29/2009	113	266	40	0.15037594
fall	3D9.1C2C455388	2009	8/13/2008	55	5/11/2009	96	271	41	0.151291513
fall	3D9.1C2C45552B	2009	8/12/2008	67	5/27/2009	106	288	39	0.135416667
fall	3D9.1C2C45573D	2009	8/5/2008	80	4/28/2009	110	266	30	0.112781955
fall	3D9.1C2C459E1B	2009	8/12/2008	62	5/24/2009	104	285	42	0.147368421
fall	3D9.1C2C45B92B	2009	8/4/2008	74	4/28/2009	108	267	34	0.127340824
fall	3D9.1C2C45BCF2	2009	8/8/2008	76	5/11/2009	94	276	18	0.065217391
fall	3D9.1C2C45C855	2009	8/4/2008	61	5/13/2009	92	282	31	0.109929078
fall	3D9.1C2C45C8C9	2009	8/5/2008	76	5/7/2009	103	275	27	0.098181818
fall	3D9.1C2C45CC96	2009	8/4/2008	74	5/6/2009	104	275	30	0.109090909
fall	3D9.1C2C45D05C	2009	8/8/2008	69	5/25/2009	110	290	41	0.14137931
fall	3D9.1C2C45D1E6	2009	8/5/2008	69	5/26/2009	110	294	41	0.139455782
fall	3D9.1C2C45D2EF	2009	8/4/2008	70	5/26/2009	107	295	37	0.125423729
fall	3D9.1C2C45D53C	2009	8/4/2008	72	5/1/2009	100	270	28	0.103703704
fall	3D9.1C2C45D5B5	2009	8/4/2008	64	5/9/2009	107	278	43	0.154676259
fall	3D9.1C2C45D779	2009	8/4/2008	67	5/7/2009	104	276	37	0.134057971
fall	3D9.1C2C45D77C	2009	8/12/2008	70	5/27/2009	114	288	44	0.152777778
fall	3D9.1C2C45D79E	2009	8/12/2008	71	5/6/2009	108	267	37	0.138576779
fall	3D9.1C2C45D824	2009	8/4/2008	76	4/26/2009	101	265	25	0.094339623
fall	3D9.1C2C45DC82	2009	8/4/2008	77	5/6/2009	110	275	33	0.12
fall	3D9.1C2C45DCD7	2009	8/5/2008	58	5/1/2009	108	269	50	0.185873606
fall	3D9.1C2C45DDC4	2009	8/9/2008	62	5/23/2009	106	287	44	0.153310105
fall	3D9.1C2C45E498	2009	8/4/2008	73	4/28/2009	100	267	27	0.101123596
fall	3D9.1C2C45E513	2009	8/4/2008	78	5/5/2009	101	274	23	0.083941606
fall	3D9.1C2C45E55C	2009	8/4/2008	68	5/26/2009	101	295	33	0.111864407
fall	3D9.1C2C45E55E	2009	8/4/2008	73	4/28/2009	103	267	30	0.112359551
fall	3D9.1C2C45E5AA	2009	8/13/2008	66	6/9/2009	104	300	38	0.126666667
fall	3D9.1C2C45EAA3	2009	8/4/2008	76	5/1/2009	104	270	28	0.103703704
fall	3D9.1C2C45EC12	2009	8/4/2008	72	4/29/2009	101	268	29	0.108208955
fall	3D9.1C2C45EEA5	2009	8/4/2008	71	5/9/2009	115	278	44	0.158273381
fall	3D9.1C2C45F32F	2009	8/4/2008	74	5/21/2009	110	290	36	0.124137931
fall	3D9.1C2C45F456	2009	8/8/2008	70	4/27/2009	104	262	34	0.129770992
fall	3D9.1C2C45F519	2009	8/4/2008	70	5/5/2009	95	274	25	0.091240876
fall	3D9.1C2C45F787	2009	8/9/2008	72	4/26/2009	105	260	33	0.126923077
fall	3D9.1C2C45F872	2009	8/12/2008	66	5/4/2009	105	265	39	0.147169811
fall	3D9.1C2C45F91C	2009	8/13/2008	64	5/29/2009	105	289	41	0.141868512
fall	3D9.1C2C45FA5C	2009	8/18/2008	74	5/6/2009	98	261	24	0.091954023
fall	3D9.1C2C47D7F0	2009	8/9/2008	68	5/6/2009	102	270	34	0.125925926
fall	3D9.1C2C47D805	2009	8/13/2008	68	6/12/2009	95	303	27	0.089108911
fall	3D9.1C2C4A500C	2009	8/13/2008	72	5/23/2009	112	283	40	0.141342756
fall	3D9.1C2C4A516E	2009	7/31/2008	68	5/22/2009	109	295	41	0.138983051
fall	3D9.1C2C4A51D9	2009	8/13/2008	71	5/26/2009	111	286	40	0.13986014
fall	3D9.1C2C4A61E2	2009	8/13/2008	60	5/31/2009	93	291	33	0.113402062
fall	3D9.1C2C4A62E8	2009	8/13/2008	62	5/27/2009	101	287	39	0.135888502
fall	3D9.1C2C4A64CE	2009	7/31/2008	66	5/1/2009	108	274	42	0.153284672
fall	3D9.1C2C4A665F	2009	7/31/2008	65	5/21/2009	105	294	40	0.136054422
fall	3D9.1C2C4A6719	2009	7/31/2008	65	5/26/2009	105	299	40	0.133779264
fall	3D9.1C2C4A6A5B	2009	7/31/2008	61	5/25/2009	102	298	41	0.137583893
fall	3D9.1C2C4A6A73	2009	7/31/2008	74	5/8/2009	110	281	36	0.128113879
fall	3D9.1C2C4A6B12	2009	7/31/2008	66	5/2/2009	117	275	51	0.185454545
fall	3D9.1C2C4A6BA8	2009	8/18/2008	78	5/11/2009	104	266	26	0.097744361
fall	3D9.1C2C4A6D43	2009	7/31/2008	64	5/17/2009	108	290	44	0.151724138
fall	3D9.1C2C4A6D5B	2009	7/31/2008	66	5/7/2009	110	280	44	0.157142857
fall	3D9.1C2C4A70C0	2009	7/31/2008	72	5/3/2009	104	276	32	0.115942029
fall	3D9.1C2C4A75EB	2009	8/13/2008	71	5/15/2009	106	275	35	0.127272727
fall	3D9.1C2C4A8313	2009	8/13/2008	70	6/5/2009	103	296	33	0.111486486
fall	3D9.1C2C4A88BD	2009	7/31/2008	68	4/29/2009	106	272	38	0.139705882
fall	3D9.1C2C4A8D4C	2009	7/31/2008	73	4/30/2009	115	273	42	0.153846154
fall	3D9.1C2C4A90E2	2009	7/31/2008	66	6/2/2009	96	306	30	0.098039216
fall	3D9.1C2C4A9B47	2009	7/31/2008	69	5/11/2009	99	284	30	0.105633803
fall	3D9.1C2C4A9C05	2009	7/31/2008	66	5/7/2009	109	280	43	0.153571429
fall	3D9.1C2C4AB4FF	2009	8/17/2008	83	5/4/2009	106	260	23	0.088461538
fall	3D9.1C2C4AB6FD	2009	7/31/2008	62	5/8/2009	104	281	42	0.149466192
fall	3D9.1C2C4AB81F	2009	7/31/2008	64	5/25/2009	107	298	43	0.144295302
fall	3D9.1C2C4AE93D	2009	8/13/2008	63	5/31/2009	100	291	37	0.127147766
fall	3D9.1C2C4AE9BF	2009	8/13/2008	61	5/31/2009	93	291	32	0.109965636
fall	3D9.1C2C4AECC9	2009	7/31/2008	70	4/29/2009	120	272	50	0.183823529
fall	3D9.1C2C4AF3E7	2009	7/31/2008	76	4/29/2009	96	272	20	0.073529412
fall	3D9.1C2C4B198A	2009	7/31/2008	64	5/2/2009	109	275	45	0.163636364
fall	3D9.1C2C4B220C	2009	7/31/2008	64	5/21/2009	108	294	44	0.149659864
fall	3D9.1C2C4B23A5	2009	7/31/2008	56	5/4/2009	105	277	49	0.176895307
fall	3D9.1C2C4B50A5	2009	7/31/2008	60	5/7/2009	105	280	45	0.160714286
fall	3D9.1C2C4B8CC3	2009	7/31/2008	65	4/30/2009	102	273	37	0.135531136
fall	3D9.1C2C4B8CD5	2009	7/31/2008	63	4/29/2009	105	272	42	0.154411765
fall	3D9.1C2C4B9100	2009	7/31/2008	66	4/26/2009	109	269	43	0.159851301
fall	3D9.1C2C4B91ED	2009	7/31/2008	79	4/20/2009	130	263	51	0.19391635
fall	3D9.1C2C4B935B	2009	8/18/2008	78	4/22/2009	107	247	29	0.117408907
fall	3D9.1C2C4B93FA	2009	7/31/2008	67	5/23/2009	107	296	40	0.135135135
fall	3D9.1C2C4B9539	2009	8/13/2008	59	6/12/2009	99	303	40	0.132013201
fall	3D9.1C2C4B9681	2009	7/31/2008	69	6/5/2009	100	309	31	0.100323625
fall	3D9.1C2C4B9766	2009	8/8/2008	73	4/30/2009	105	265	32	0.120754717
fall	3D9.1C2C4B9854	2009	8/13/2008	62	5/24/2009	97	284	35	0.123239437
fall	3D9.1C2C4B9967	2009	7/31/2008	61	4/30/2009	114	273	53	0.194139194
fall	3D9.1C2C4B9A01	2009	7/31/2008	70	5/1/2009	104	274	34	0.124087591
fall	3D9.1C2C4B9B0F	2009	7/31/2008	65	5/23/2009	127	296	62	0.209459459
fall	3D9.1C2C4BA384	2009	7/31/2008	58	5/6/2009	101	279	43	0.154121864
fall	3D9.1C2C4C69E0	2009	8/9/2008	62	5/26/2009	115	290	53	0.182758621
fall	3D9.1C2C4C6CED	2009	7/31/2008	65	5/6/2009	120	279	55	0.197132616
fall	3D9.1C2C4C82F5	2009	7/31/2008	68	5/22/2009	116	295	48	0.162711864
fall	3D9.1C2C4C8AB7	2009	7/31/2008	74	5/26/2009	108	299	34	0.113712375
fall	3D9.1C2C4C8D7C	2009	7/31/2008	69	5/4/2009	107	277	38	0.137184116
fall	3D9.1C2C4C8F8D	2009	7/31/2008	60	5/9/2009	113	282	53	0.187943262
fall	3D9.1C2C4C921D	2009	7/31/2008	72	5/3/2009	119	276	47	0.170289855
fall	3D9.1C2C4C93FB	2009	8/18/2008	77	4/30/2009	109	255	32	0.125490196
fall	3D9.1C2C4C97EA	2009	7/31/2008	63	5/1/2009	97	274	34	0.124087591
fall	3D9.1C2C9CD8BE	2009	8/25/2008	71	5/1/2009	119	249	48	0.192771084
fall	3D9.1C2CAAE7F0	2009	8/25/2008	66	5/23/2009	112	271	46	0.169741697
fall	3D9.1C2CAAEA8C	2009	8/25/2008	64	5/29/2009	106	277	42	0.151624549
fall	3D9.1C2CAAEB4A	2009	8/27/2008	63	5/3/2009	102	249	39	0.156626506
fall	3D9.1C2CAAEBE0	2009	8/25/2008	74	5/9/2009	104	257	30	0.116731518
fall	3D9.1C2CAAEBF8	2009	8/20/2008	78	5/11/2009	99	264	21	0.079545455
fall	3D9.1C2CAAEDE6	2009	8/27/2008	71	5/21/2009	105	267	34	0.127340824
fall	3D9.1C2CAAEE04	2009	8/25/2008	71	6/2/2009	112	281	41	0.145907473
fall	3D9.1C2CAAEFC0	2009	8/25/2008	73	5/22/2009	106	270	33	0.122222222
fall	3D9.1C2CAAF496	2009	8/27/2008	75	5/6/2009	106	252	31	0.123015873
fall	3D9.1C2CAAF49C	2009	8/20/2008	79	5/6/2009	112	259	33	0.127413127
fall	3D9.1C2CAAF6ED	2009	8/27/2008	60	4/29/2009	95	245	35	0.142857143
fall	3D9.1C2CAAF9A6	2009	8/25/2008	66	5/17/2009	92	265	26	0.098113208
fall	3D9.1C2CAAFA64	2009	8/25/2008	67	4/29/2009	108	247	41	0.165991903
fall	3D9.1C2CAAFBD2	2009	8/25/2008	66	5/11/2009	103	259	37	0.142857143
fall	3D9.1C2CAAFBEF	2009	8/27/2008	69	4/27/2009	106	243	37	0.152263374
fall	3D9.1C2CAAFCE0	2009	8/27/2008	61	5/2/2009	107	248	46	0.185483871
fall	3D9.1C2CAAFCEF	2009	8/20/2008	69	5/6/2009	104	259	35	0.135135135
fall	3D9.1C2CAB152D	2009	8/25/2008	68	5/26/2009	111	274	43	0.156934307
fall	3D9.1C2CAB235B	2009	8/27/2008	67	4/27/2009	92	243	25	0.102880658
fall	3D9.1C2CAB26FC	2009	8/25/2008	70	5/6/2009	98	254	28	0.11023622
fall	3D9.1C2CAB2E59	2009	8/20/2008	76	5/3/2009	106	256	30	0.1171875
fall	3D9.1C2CAB6FD8	2009	8/27/2008	63	5/23/2009	114	269	51	0.189591078
fall	3D9.1C2CAB70C4	2009	8/20/2008	65	5/6/2009	98	259	33	0.127413127
fall	3D9.1C2CAB7BC8	2009	8/27/2008	69	5/22/2009	103	268	34	0.126865672
fall	3D9.1C2CABA731	2009	8/25/2008	71	5/22/2009	110	270	39	0.144444444
fall	3D9.1C2CABAF04	2009	8/25/2008	63	5/6/2009	95	254	32	0.125984252
fall	3D9.1C2CABBC39	2009	8/25/2008	65	5/8/2009	103	256	38	0.1484375
fall	3D9.1C2CABFA8C	2009	8/25/2008	64	5/21/2009	108	269	44	0.163568773
fall	3D9.1C2CABFDAF	2009	8/20/2008	74	5/3/2009	116	256	42	0.1640625
fall	3D9.1C2CAC0134	2009	8/20/2008	71	5/7/2009	106	260	35	0.134615385
fall	3D9.1C2CAC04A9	2009	8/25/2008	65	5/27/2009	100	275	35	0.127272727
fall	3D9.1C2CAC188D	2009	8/27/2008	67	5/6/2009	113	252	46	0.182539683
fall	3D9.1C2CAC1A04	2009	8/27/2008	57	5/23/2009	104	269	47	0.17472119
fall	3D9.1C2CAC1A83	2009	8/27/2008	71	5/5/2009	110	251	39	0.155378486
fall	3D9.1C2CAC1C23	2009	8/25/2008	67	5/24/2009	115	272	48	0.176470588
fall	3D9.1C2CAC2167	2009	8/25/2008	68	4/24/2009	92	242	24	0.099173554
fall	3D9.1C2CAC2196	2009	8/25/2008	70	5/29/2009	111	277	41	0.14801444
fall	3D9.1C2CAC2B40	2009	8/27/2008	65	5/4/2009	103	250	38	0.152
fall	3D9.1C2CAC4E47	2009	8/25/2008	66	5/22/2009	91	270	25	0.092592593
fall	3D9.1C2CAC5053	2009	8/27/2008	55	5/2/2009	95	248	40	0.161290323
fall	3D9.1C2CAC5324	2009	8/25/2008	72	4/28/2009	94	246	22	0.089430894
fall	3D9.1C2CAC5F93	2009	8/20/2008	76	5/8/2009	106	261	30	0.114942529
fall	3D9.1C2CAC60C8	2009	8/25/2008	64	5/27/2009	100	275	36	0.130909091
fall	3D9.1C2CC0440C	2009	8/25/2008	72	5/8/2009	103	256	31	0.12109375
fall	3D9.1C2CC04608	2009	8/18/2008	82	5/4/2009	107	259	25	0.096525097
fall	3D9.1C2CC048B0	2009	8/12/2008	61	5/6/2009	106	267	45	0.168539326
fall	3D9.1C2CC048EF	2009	7/30/2008	60	5/26/2009	101	300	41	0.136666667
fall	3D9.1C2CC0499A	2009	8/17/2008	80	4/26/2009	111	252	31	0.123015873
fall	3D9.1C2CC04E12	2009	8/18/2008	76	4/27/2009	113	252	37	0.146825397
fall	3D9.1C2CC050CB	2009	8/17/2008	61	4/29/2009	96	255	35	0.137254902
fall	3D9.1C2CC0518F	2009	8/27/2008	74	5/17/2009	109	263	35	0.133079848
fall	3D9.1C2CC052B1	2009	8/21/2008	68	5/4/2009	100	256	32	0.125
fall	3D9.1C2CC052C5	2009	8/13/2008	63	5/26/2009	98	286	35	0.122377622
fall	3D9.1C2CC05442	2009	8/21/2008	70	5/5/2009	109	257	39	0.151750973
fall	3D9.1C2CC05548	2009	7/30/2008	61	5/26/2009	110	300	49	0.163333333
fall	3D9.1C2CC0554B	2009	7/30/2008	79	5/5/2009	101	279	22	0.078853047
fall	3D9.1C2CC05805	2009	8/21/2008	62	5/29/2009	105	281	43	0.153024911
fall	3D9.1C2CC0581F	2009	8/16/2008	64	5/26/2009	111	283	47	0.166077739
fall	3D9.1C2CC05A32	2009	8/5/2008	72	4/27/2009	102	265	30	0.113207547
fall	3D9.1C2CC05AA0	2009	8/5/2008	80	5/4/2009	123	272	43	0.158088235
fall	3D9.1C2CC05AFF	2009	8/17/2008	79	5/4/2009	104	260	25	0.096153846
fall	3D9.1C2CC05B64	2009	8/25/2008	73	5/5/2009	105	253	32	0.126482213
fall	3D9.1C2CC061D3	2009	8/5/2008	76	5/3/2009	98	271	22	0.081180812
fall	3D9.1C2CC063A0	2009	8/6/2008	72	5/5/2009	109	272	37	0.136029412
fall	3D9.1C2CC068D5	2009	8/5/2008	73	5/1/2009	115	269	42	0.156133829
fall	3D9.1C2CC06C64	2009	8/18/2008	80	4/30/2009	116	255	36	0.141176471
fall	3D9.1C2CC07FB0	2009	8/5/2008	82	5/15/2009	104	283	22	0.077738516
fall	3D9.1C2CC082E9	2009	8/13/2008	60	5/7/2009	113	267	53	0.198501873
fall	3D9.1C2CC08473	2009	8/6/2008	68	5/7/2009	102	274	34	0.124087591
fall	3D9.1C2CC085C8	2009	8/21/2008	63	5/6/2009	106	258	43	0.166666667
fall	3D9.1C2CC085FF	2009	8/17/2008	78	5/2/2009	106	258	28	0.108527132
fall	3D9.1C2CC08AF8	2009	8/5/2008	71	5/7/2009	104	275	33	0.12
fall	3D9.1C2CC08B34	2009	8/28/2008	62	5/31/2009	85	276	23	0.083333333
fall	3D9.1C2CC08CA9	2009	8/28/2008	69	4/28/2009	99	243	30	0.12345679
fall	3D9.1C2CC0B432	2009	8/17/2008	87	5/2/2009	113	258	26	0.100775194
fall	3D9.1C2CC0B5A5	2009	8/6/2008	67	4/27/2009	94	264	27	0.102272727
fall	3D9.1C2CC0B73D	2009	8/5/2008	79	4/27/2009	99	265	20	0.075471698
fall	3D9.1C2CC0B7F8	2009	8/12/2008	62	5/1/2009	96	262	34	0.129770992
fall	3D9.1C2CC0BC5A	2009	8/5/2008	79	4/27/2009	110	265	31	0.116981132
fall	3D9.1C2CC0BC60	2009	8/28/2008	62	5/21/2009	104	266	42	0.157894737
fall	3D9.1C2CC0BF45	2009	8/5/2008	74	5/4/2009	100	272	26	0.095588235
fall	3D9.1C2CC0CE0B	2009	8/20/2008	74	5/3/2009	102	256	28	0.109375
fall	3D9.1C2CC0CEA7	2009	8/5/2008	71	5/24/2009	105	292	34	0.116438356
fall	3D9.1C2CC0CF61	2009	8/16/2008	63	5/27/2009	89	284	26	0.091549296
fall	3D9.1C2CC0D1ED	2009	8/18/2008	81	4/22/2009	101	247	20	0.08097166
fall	3D9.1C2CC0D218	2009	8/28/2008	65	5/6/2009	110	251	45	0.179282869
fall	3D9.1C2CC0D28E	2009	8/17/2008	87	5/7/2009	112	263	25	0.095057034
fall	3D9.1C2CC0D297	2009	8/13/2008	60	6/5/2009	98	296	38	0.128378378
fall	3D9.1C2CC0D322	2009	8/13/2008	71	6/2/2009	99	293	28	0.09556314
fall	3D9.1C2CC0D343	2009	8/18/2008	75	5/5/2009	103	260	28	0.107692308
fall	3D9.1C2CC0D368	2009	8/5/2008	73	5/22/2009	102	290	29	0.1
fall	3D9.1C2CC0D403	2009	8/6/2008	74	4/24/2009	98	261	24	0.091954023
fall	3D9.1C2CC0D6C1	2009	8/5/2008	83	5/2/2009	106	270	23	0.085185185
fall	3D9.1C2CC0D6DC	2009	8/27/2008	68	5/6/2009	100	252	32	0.126984127
fall	3D9.1C2CC0D73E	2009	8/20/2008	70	5/27/2009	114	280	44	0.157142857
fall	3D9.1C2CC0D78E	2009	8/13/2008	62	5/24/2009	106	284	44	0.154929577
fall	3D9.1C2CC0D845	2009	8/27/2008	67	5/17/2009	115	263	48	0.182509506
fall	3D9.1C2CC0D85F	2009	8/20/2008	77	5/25/2009	114	278	37	0.133093525
fall	3D9.1C2CC0D88F	2009	8/21/2008	65	5/11/2009	110	263	45	0.171102662
fall	3D9.1C2CC0D95B	2009	8/21/2008	63	5/5/2009	94	257	31	0.120622568
fall	3D9.1C2CC0D969	2009	8/21/2008	61	5/8/2009	105	260	44	0.169230769
fall	3D9.1C2CC0D9A8	2009	8/18/2008	82	5/7/2009	111	262	29	0.110687023
fall	3D9.1C2CC0D9FA	2009	7/31/2008	64	4/27/2009	106	270	42	0.155555556
fall	3D9.1C2CC0DA43	2009	8/27/2008	62	4/29/2009	99	245	37	0.151020408
fall	3D9.1C2CC0DA75	2009	8/28/2008	62	5/5/2009	99	250	37	0.148
fall	3D9.1C2CC0DA80	2009	8/5/2008	76	5/15/2009	105	283	29	0.102473498
fall	3D9.1C2CC0DA86	2009	8/20/2008	66	5/25/2009	108	278	42	0.151079137
fall	3D9.1C2CC0DB58	2009	8/17/2008	62	5/8/2009	93	264	31	0.117424242
fall	3D9.1C2CC0DCB8	2009	8/27/2008	72	4/29/2009	112	245	40	0.163265306
fall	3D9.1C2CC0DDD3	2009	8/6/2008	72	5/1/2009	106	268	34	0.126865672
fall	3D9.1C2CC0DE3B	2009	8/18/2008	82	5/3/2009	118	258	36	0.139534884
fall	3D9.1C2CC0DE71	2009	8/15/2008	75	5/26/2009	111	284	36	0.126760563
fall	3D9.1C2CC0DE82	2009	8/5/2008	61	5/23/2009	113	291	52	0.178694158
fall	3D9.1C2CC0DEA5	2009	8/18/2008	74	4/29/2009	103	254	29	0.114173228
fall	3D9.1C2CC0E0ED	2009	8/16/2008	68	5/25/2009	126	282	58	0.205673759
fall	3D9.1C2CC0E2D7	2009	8/21/2008	72	5/7/2009	106	259	34	0.131274131
fall	3D9.1C2CCC711C	2009	8/20/2008	82	5/26/2009	105	279	23	0.082437276
fall	3D9.1C2CCC7430	2009	8/13/2008	67	5/23/2009	125	283	58	0.204946996
fall	3D9.1C2CCC7544	2009	8/18/2008	68	4/30/2009	108	255	40	0.156862745
fall	3D9.1C2CCC7545	2009	8/21/2008	70	5/8/2009	116	260	46	0.176923077
fall	3D9.1C2CCC76EF	2009	8/15/2008	76	5/25/2009	105	283	29	0.102473498
fall	3D9.1C2CCC7714	2009	8/17/2008	86	4/30/2009	110	256	24	0.09375
fall	3D9.1C2CCC77B9	2009	8/17/2008	65	5/13/2009	94	269	29	0.107806691
fall	3D9.1C2CCC77D0	2009	8/14/2008	68	5/26/2009	109	285	41	0.143859649
fall	3D9.1C2CCC7AA7	2009	8/12/2008	66	5/11/2009	91	272	25	0.091911765
fall	3D9.1C2CCC7AD6	2009	8/21/2008	69	5/9/2009	109	261	40	0.153256705
fall	3D9.1C2CCC7B57	2009	8/16/2008	68	5/28/2009	109	285	41	0.143859649
fall	3D9.1C2CCC7B8E	2009	8/14/2008	63	6/2/2009	99	292	36	0.123287671
fall	3D9.1C2CCC7C60	2009	8/20/2008	77	4/27/2009	104	250	27	0.108
fall	3D9.1C2CCC7C82	2009	8/21/2008	59	5/27/2009	105	279	46	0.164874552
fall	3D9.1C2CCC7C8E	2009	8/21/2008	68	5/8/2009	106	260	38	0.146153846
fall	3D9.1C2CCC7D3E	2009	8/17/2008	74	5/11/2009	101	267	27	0.101123596
fall	3D9.1C2CCC7E11	2009	8/16/2008	62	5/11/2009	104	268	42	0.156716418
fall	3D9.1C2CCC7E30	2009	8/12/2008	67	5/2/2009	105	263	38	0.144486692
fall	3D9.1C2CCC7EED	2009	8/18/2008	78	5/5/2009	115	260	37	0.142307692
fall	3D9.1C2CCC7FEF	2009	8/17/2008	73	4/27/2009	107	253	34	0.134387352
fall	3D9.1C2CCC80A9	2009	8/17/2008	80	5/8/2009	111	264	31	0.117424242
fall	3D9.1C2CCC8274	2009	8/17/2008	80	5/3/2009	116	259	36	0.138996139
fall	3D9.1C2CCC829D	2009	8/12/2008	71	5/4/2009	111	265	40	0.150943396
fall	3D9.1C2CCC8603	2009	8/13/2008	55	5/19/2009	92	279	37	0.132616487
fall	3D9.1C2CCC8731	2009	8/16/2008	73	5/7/2009	105	264	32	0.121212121
fall	3D9.1C2CCC87C9	2009	8/21/2008	71	4/24/2009	109	246	38	0.154471545
fall	3D9.1C2CCC87CA	2009	8/20/2008	64	5/25/2009	112	278	48	0.172661871
fall	3D9.1C2CCC87EE	2009	8/16/2008	62	5/2/2009	97	259	35	0.135135135
fall	3D9.1C2CCCE046	2009	8/12/2008	63	5/24/2009	101	285	38	0.133333333
fall	3D9.1C2CCCECAE	2009	8/12/2008	63	5/8/2009	104	269	41	0.152416357
fall	3D9.1C2CCD3058	2009	8/27/2008	59	5/26/2009	95	272	36	0.132352941
fall	3D9.1C2CCD30F7	2009	8/28/2008	63	5/5/2009	109	250	46	0.184
fall	3D9.1C2CCD316E	2009	8/5/2008	75	5/26/2009	115	294	40	0.136054422
