tag	age	year	LGR.smolt.date	LGR.smolt.day	route	rear.type	length	LGR.adult.date	BON.adult.date	LGR.flow	LGR.temp	CUI	CUMCUI	NPGO	ONI	PNI	PDO	SST.buoy29	press.buoy29
526B520E5D	2	1999	4/26/1999	26	T	W	104	4/24/2001	NA	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
526B580960	2	1999	4/26/1999	26	T	W	93	5/10/2001	NA	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
526B5C3A06	3	1999	4/26/1999	26	T	W	104	6/6/2002	NA	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
526C3E121D	2	1999	4/26/1999	26	T	W	103	6/7/2001	NA	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
526C3F5167	2	1999	4/26/1999	26	T	W	121	6/2/2001	5/15/2001	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
526D0E7575	2	1999	4/26/1999	26	T	W	91	6/7/2001	NA	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
52700D4C0A	1	1999	4/26/1999	26	T	W	122	7/21/2000	NA	113.7	10.27	32.49438202	-12018	1.64	-0.9	-0.53	-1.02	10.59	1018.8
52601D4C40	2	1999	4/27/1999	27	I	W	116	6/11/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526A24060E	2	1999	4/27/1999	27	I	W	109	6/26/2001	6/14/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526A7C1842	3	1999	4/27/1999	27	I	W	115	5/24/2002	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526C2B6D26	3	1999	4/27/1999	27	I	W	105	5/8/2002	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526C314C5A	2	1999	4/27/1999	27	I	W	114	6/1/2001	5/17/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526C326D09	3	1999	4/27/1999	27	I	W	115	5/19/2002	4/29/2002	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526E493616	2	1999	4/27/1999	27	I	W	107	NA	4/17/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
52703E051E	2	1999	4/27/1999	27	I	W	120	4/20/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
52747A0135	2	1999	4/27/1999	27	I	W	107	5/27/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
5277170208	2	1999	4/27/1999	27	I	W	117	5/14/2001	4/21/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
52784E5204	2	1999	4/27/1999	27	I	W	103	NA	5/12/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
5269681B26	2	1999	4/27/1999	27	T	W	117	5/29/2001	5/14/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526A112D3F	2	1999	4/27/1999	27	T	W	102	6/17/2001	6/6/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526C325532	2	1999	4/27/1999	27	T	W	85	NA	4/19/2001	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526C43136B	1	1999	4/27/1999	27	T	W	115	6/26/2000	6/12/2000	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
5271590C16	2	1999	4/27/1999	27	T	W	109	5/8/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
52745A0538	2	1999	4/27/1999	27	T	W	100	5/20/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
527505757D	2	1999	4/27/1999	27	T	W	116	6/1/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
5275211B74	2	1999	4/27/1999	27	T	W	97	4/30/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
52766A165D	2	1999	4/27/1999	27	T	W	93	7/1/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
52781B551C	2	1999	4/27/1999	27	T	W	117	7/14/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
5278235F42	2	1999	4/27/1999	27	T	W	92	4/27/2001	NA	123.2	10.53	32.49438202	-11978	1.64	-0.9	-0.53	-1.02	10.25	1018.3
526B551200	2	1999	4/28/1999	28	I	W	110	6/16/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52701A1E2A	2	1999	4/28/1999	28	I	W	104	4/27/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
527046140E	2	1999	4/28/1999	28	I	W	122	6/27/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
527358444A	2	1999	4/28/1999	28	I	W	110	6/4/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52736E087F	3	1999	4/28/1999	28	I	W	104	5/29/2002	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5273770850	2	1999	4/28/1999	28	I	W	110	5/4/2001	4/19/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52737C435C	2	1999	4/28/1999	28	I	W	121	6/14/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5275535518	2	1999	4/28/1999	28	I	W	99	6/3/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52781E645A	3	1999	4/28/1999	28	I	W	114	6/22/2002	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5304381A70	2	1999	4/28/1999	28	I	W	115	5/20/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
53045A371D	2	1999	4/28/1999	28	I	W	115	4/29/2001	4/18/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5305032A36	2	1999	4/28/1999	28	I	W	104	4/30/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5305050721	2	1999	4/28/1999	28	I	W	120	6/27/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5305094414	2	1999	4/28/1999	28	I	W	110	6/11/2001	5/29/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5.31E+84	2	1999	4/28/1999	28	I	W	101	NA	4/7/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526A6D4B2A	3	1999	4/28/1999	28	T	W	110	NA	6/14/2002	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526B5D4250	2	1999	4/28/1999	28	T	W	104	5/16/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526B611E2B	3	1999	4/28/1999	28	T	W	109	NA	6/2/2002	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526D3C6339	2	1999	4/28/1999	28	T	W	104	5/8/2001	4/26/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526D4A772C	2	1999	4/28/1999	28	T	W	107	5/28/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526D4B5F7D	2	1999	4/28/1999	28	T	W	116	4/26/2001	4/11/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526E285B71	2	1999	4/28/1999	28	T	W	112	5/24/2001	5/12/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5271595740	1	1999	4/28/1999	28	T	W	100	6/29/2000	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5273790F61	2	1999	4/28/1999	28	T	W	122	5/27/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52751F1E0A	2	1999	4/28/1999	28	T	W	107	6/6/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
527527316E	2	1999	4/28/1999	28	T	W	112	7/5/2001	6/21/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5276187B25	2	1999	4/28/1999	28	T	W	106	4/28/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52765A1D77	2	1999	4/28/1999	28	T	W	106	5/17/2001	4/30/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
527676003A	3	1999	4/28/1999	28	T	W	105	5/8/2002	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5277204924	2	1999	4/28/1999	28	T	W	110	6/15/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52772B6066	2	1999	4/28/1999	28	T	W	104	5/9/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52773F1967	2	1999	4/28/1999	28	T	W	101	6/16/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5277416337	3	1999	4/28/1999	28	T	W	118	6/4/2002	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5278014962	2	1999	4/28/1999	28	T	W	114	5/17/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52781B4E33	2	1999	4/28/1999	28	T	W	111	6/27/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5278495455	2	1999	4/28/1999	28	T	W	107	7/5/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52787D3927	2	1999	4/28/1999	28	T	W	101	4/27/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
52787E5F00	2	1999	4/28/1999	28	T	W	113	6/26/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
527936447D	2	1999	4/28/1999	28	T	W	119	6/7/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5304427A20	2	1999	4/28/1999	28	T	W	120	5/16/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
530452503D	2	1999	4/28/1999	28	T	W	97	4/23/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
5304570C7E	3	1999	4/28/1999	28	T	W	119	7/16/2002	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
53052A0C4F	2	1999	4/28/1999	28	T	W	102	6/15/2001	6/5/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
53052B2D7B	2	1999	4/28/1999	28	T	W	108	NA	5/1/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
53053B090E	2	1999	4/28/1999	28	T	W	112	NA	4/28/2001	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
53103F2E12	2	1999	4/28/1999	28	T	W	103	6/24/2001	NA	122	10.24	32.49438202	-11847	1.64	-0.9	-0.53	-1.02	10.35	1023.9
526A437437	2	1999	4/29/1999	29	I	W	100	4/30/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5277206161	2	1999	4/29/1999	29	I	W	121	4/30/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
527907765B	2	1999	4/29/1999	29	I	W	107	5/9/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
530018304A	2	1999	4/29/1999	29	I	W	107	6/27/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
53014E7877	2	1999	4/29/1999	29	I	W	101	5/21/2001	5/4/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
53017B3726	2	1999	4/29/1999	29	I	W	95	6/12/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5304304171	2	1999	4/29/1999	29	I	W	113	6/3/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5305151B6F	2	1999	4/29/1999	29	I	W	113	6/16/2001	5/19/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
52500A5941	2	1999	4/29/1999	29	T	W	109	5/31/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5261022F0D	2	1999	4/29/1999	29	T	W	100	5/16/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
526C5E481E	2	1999	4/29/1999	29	T	W	92	4/28/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
526D175D1F	2	1999	4/29/1999	29	T	W	104	7/5/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
527335682C	2	1999	4/29/1999	29	T	W	101	6/10/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5.27E+08	2	1999	4/29/1999	29	T	W	114	6/10/2001	5/27/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
52733E3D36	2	1999	4/29/1999	29	T	W	108	5/16/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5273572315	2	1999	4/29/1999	29	T	W	109	5/14/2001	4/30/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
527374413F	2	1999	4/29/1999	29	T	W	116	4/29/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5273761248	2	1999	4/29/1999	29	T	W	115	NA	5/13/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5275156D29	2	1999	4/29/1999	29	T	W	109	4/19/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
527519246E	2	1999	4/29/1999	29	T	W	106	4/26/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
527563643D	2	1999	4/29/1999	29	T	W	106	4/28/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5.28E+60	2	1999	4/29/1999	29	T	W	107	5/15/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
52761B136A	2	1999	4/29/1999	29	T	W	113	6/18/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
52773F0771	2	1999	4/29/1999	29	T	W	116	6/13/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5277403033	2	1999	4/29/1999	29	T	W	110	6/3/2001	5/24/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
52790F260B	2	1999	4/29/1999	29	T	W	109	5/28/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5300213917	3	1999	4/29/1999	29	T	W	115	5/9/2002	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
53016D5678	2	1999	4/29/1999	29	T	W	97	6/1/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5302250911	2	1999	4/29/1999	29	T	W	119	6/18/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5304245F07	2	1999	4/29/1999	29	T	W	116	6/3/2001	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5304362C1F	2	1999	4/29/1999	29	T	W	101	5/20/2001	5/5/2001	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
53043C3B5C	3	1999	4/29/1999	29	T	W	119	5/10/2002	NA	108.9	10.04	32.49438202	-11766	1.64	-0.9	-0.53	-1.02	10.61	1025.6
5264261715	2	1999	4/30/1999	30	I	W	111	5/26/2001	5/9/2001	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5272102462	2	1999	4/30/1999	30	I	W	117	6/5/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
52737A2D25	2	1999	4/30/1999	30	I	W	111	6/21/2001	6/3/2001	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
52755E1972	3	1999	4/30/1999	30	I	W	113	6/16/2002	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
530014782E	2	1999	4/30/1999	30	I	W	115	6/16/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
53021D7751	2	1999	4/30/1999	30	I	W	111	6/10/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5304573671	2	1999	4/30/1999	30	I	W	120	6/16/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
530510660C	3	1999	4/30/1999	30	I	W	122	NA	5/13/2002	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
524C006637	2	1999	4/30/1999	30	T	W	115	NA	5/10/2001	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
526A157E23	2	1999	4/30/1999	30	T	W	114	4/26/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
527520516B	2	1999	4/30/1999	30	T	W	117	5/25/2001	5/10/2001	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5275543729	2	1999	4/30/1999	30	T	W	109	5/31/2001	5/7/2001	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
53004B1C6B	2	1999	4/30/1999	30	T	W	120	4/28/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5302012555	2	1999	4/30/1999	30	T	W	120	5/14/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5302553B42	2	1999	4/30/1999	30	T	W	95	4/24/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5304657614	3	1999	4/30/1999	30	T	W	116	6/5/2002	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
5305103B74	2	1999	4/30/1999	30	T	W	115	4/26/2001	NA	100.2	9.7	32.49438202	-11762	1.64	-0.9	-0.53	-1.02	10.77	1020.2
524B6F6531	2	1999	5/1/1999	31	I	W	116	6/12/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
526428034D	2	1999	5/1/1999	31	I	W	112	6/5/2001	5/20/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
526E471D78	2	1999	5/1/1999	31	I	W	103	6/4/2001	5/23/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
526F601411	2	1999	5/1/1999	31	I	W	97	5/13/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
52736E7F76	2	1999	5/1/1999	31	I	W	122	NA	4/21/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5274562F12	2	1999	5/1/1999	31	I	W	104	7/9/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
52745A0316	2	1999	5/1/1999	31	I	W	110	NA	5/7/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5274743E3F	3	1999	5/1/1999	31	I	W	113	5/3/2002	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5274751A32	2	1999	5/1/1999	31	I	W	105	5/9/2001	4/19/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
527523220B	2	1999	5/1/1999	31	I	W	108	6/3/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5275266A2C	3	1999	5/1/1999	31	I	W	103	5/11/2002	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5275355C60	2	1999	5/1/1999	31	I	W	112	4/29/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
53017C7F66	2	1999	5/1/1999	31	I	W	112	6/7/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
524B7C4220	2	1999	5/1/1999	31	T	W	105	5/18/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
526D690041	3	1999	5/1/1999	31	T	W	103	6/5/2002	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5272275B29	2	1999	5/1/1999	31	T	W	123	6/9/2001	5/28/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5273560D6A	2	1999	5/1/1999	31	T	W	117	5/8/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5274764034	1	1999	5/1/1999	31	T	W	113	7/2/2000	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
52747C4230	2	1999	5/1/1999	31	T	W	116	5/9/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5275463C73	2	1999	5/1/1999	31	T	W	108	6/2/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
53011C526C	2	1999	5/1/1999	31	T	W	113	5/19/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
53015F2660	2	1999	5/1/1999	31	T	W	106	7/4/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
530161146E	2	1999	5/1/1999	31	T	W	115	6/6/2001	5/24/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5301744124	2	1999	5/1/1999	31	T	W	109	6/13/2001	5/30/2001	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
5.30E+71	2	1999	5/1/1999	31	T	W	115	6/26/2001	NA	98.7	9.18	32.49438202	-11776	1.6	-0.9	-0.53	-1.02	10.56	1013.9
526F012E7C	3	1999	5/2/1999	32	I	W	89	6/22/2002	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
526F294868	2	1999	5/2/1999	32	I	W	122	5/14/2001	5/3/2001	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
526F3C2A52	2	1999	5/2/1999	32	I	W	114	6/26/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
526F5C402C	2	1999	5/2/1999	32	I	W	115	7/12/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
527154415F	3	1999	5/2/1999	32	I	W	106	5/11/2002	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
52723E0C0C	2	1999	5/2/1999	32	I	W	95	6/21/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
52747B5D7A	2	1999	5/2/1999	32	I	W	105	5/26/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
52753B053E	2	1999	5/2/1999	32	I	W	112	4/29/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
526961450A	2	1999	5/2/1999	32	T	W	114	6/21/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
526E267526	2	1999	5/2/1999	32	T	W	119	6/7/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
5270412016	2	1999	5/2/1999	32	T	W	113	5/9/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
5271034414	2	1999	5/2/1999	32	T	W	115	7/18/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
52732F673B	2	1999	5/2/1999	32	T	W	121	NA	4/11/2001	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
52745C4B42	2	1999	5/2/1999	32	T	W	106	5/7/2001	4/26/2001	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
5276200565	2	1999	5/2/1999	32	T	W	106	7/9/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
530464675D	2	1999	5/2/1999	32	T	W	112	5/27/2001	NA	102.2	9.7	32.49438202	-11801	1.6	-0.9	-0.53	-1.02	10.47	1005.5
52703E7B72	3	1999	5/3/1999	33	I	W	116	NA	3/18/2002	103.8	9.74	32.49438202	-11765	1.6	-0.9	-0.53	-1.02	10.41	1001.7
5270421636	2	1999	5/3/1999	33	I	W	109	6/1/2001	NA	103.8	9.74	32.49438202	-11765	1.6	-0.9	-0.53	-1.02	10.41	1001.7
5271462F46	2	1999	5/3/1999	33	I	W	107	6/7/2001	NA	103.8	9.74	32.49438202	-11765	1.6	-0.9	-0.53	-1.02	10.41	1001.7
